"id","UniProt","Symbol","Ligand Name","Ligand Is Drug","Ligand SMILES","Ligand PubChem ID","Ligand ChEMBL ID","Ligand Guide to Pharmacology ID","Ligand DrugCentral ID","Ligand Description","Preferred Term","UNII","Ligand Activity","Ligand Activity Type","Ligand Action","Ligand References","Ligand Reference Source","Ligand PubMed IDs"
15991,"P31749","AKT1","N-((3S,4S)-4-(3,4-Difluorophenyl)piperidin-3-yl)-2,6-difluoro-4-(1-methyl-1H-pyrazol-5-yl)benzamide Hydrochloride",0,"Cl.Cn1nccc1-c1cc(F)c(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1","","CHEMBL4868168","","",,,,7.58,"IC50",,"J Med Chem, (2021) 64:16.0:12163",,"34375113"
15991,"P31749","AKT1","(S)-6-(2-(2-amino-3-(4-(trifluoromethyl)phenyl)propylamino)thiazol-5-yl)benzo[d]thiazol-2(3H)-one",0,"N[C@H](CNc1ncc(-c2ccc3[nH]c(=O)sc3c2)s1)Cc1ccc(C(F)(F)F)cc1","23654167","CHEMBL1081853","","",,,,7.57,"IC50",,"Bioorg. Med. Chem. Lett., (2010) 20:5:1559",,"20137943"
15991,"P31749","AKT1","N-(4-(2-(2-Aminopyridin-3-yl)-6-bromo-3H-imidazo[4,5-b]-pyridin-3-yl)benzyl)benzamide",0,"Nc1ncccc1-c1nc2cc(Br)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1","58345070","CHEMBL2177825","","",,,,7.57,"IC50",,"J. Med. Chem., (2012) 55:11:5291",,"22533986"
15991,"P31749","AKT1","US8987273, 4-10",0,"NC(=O)c1ccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)cc1","56644773","CHEMBL3672491","","",,,,7.57,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","US8993565, 106",0,"O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1c2ccccc2CC1CO","136196460","CHEMBL3696308","","",,,,7.57,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","US9133168, Example 25b::US9133168, Example 26b",0,"O=C(Cc1nc(N2CCOC(CO)C2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21","136098494","CHEMBL3893924","","",,,,7.57,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","(4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperazin-1-yl)(4-(4-bromophenyl)piperidin-4-yl)methanone",0,"O=C(N1CCN(c2ncnc3[nH]ccc23)CC1)C1(c2ccc(Br)cc2)CCNCC1","141404259","CHEMBL4211584","","",,,,7.57,"IC50",,"Eur J Med Chem, (2017) 138:None:543",,"28704757"
15991,"P31749","AKT1","(4-(3-Bromo-1H-pyrazolo[3,4-d]pyrimidin-4-yl)piperazin-1-yl)(4-(4-chlorophenyl)piperidin-4-yl)methanone",0,"O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1","145981520","CHEMBL4281435","","",,,,7.57,"IC50",,"MedChemComm, (2018) 9:8:1340",,"30151089"
15991,"P31749","AKT1","4-(4-Chloro-1-methyl-1H-pyrazol-5-yl)-N-((3S,4S)-4-(3,4-difluorophenyl)piperidin-3-yl)benzamide",0,"Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cc1","155514612","CHEMBL4574492","","",,,,7.56,"IC50",,"J Med Chem, (2019) 62:15:7264",,"31298542"
15991,"P31749","AKT1","2-((2S,6R)-2,6-dimethylmorpholino)-6-phenyl-7-(4-((4-(5-(pyridin-2-yl)-4H-1,2,4-triazol-3-yl)piperidin-1-yl)methyl)phenyl)pyrido[2,3-d]pyrimidine",0,"C[C@H]1CN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)C[C@@H](C)O1","11650332","CHEMBL448826","","",,,,7.55,"IC50",,"Bioorg. Med. Chem. Lett., (2008) 18:14:4186",,"18539456"
15991,"P31749","AKT1","1-tert-butyl-3-(3-iodobenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",0,"CC(C)(C)n1nc(Cc2cccc(I)c2)c2c(N)ncnc21","25243798","CHEMBL1254115","","",,,,7.55,"IC50",,"Nat. Chem. Biol., (2009) 5:7:484",,"19465931"
15991,"P31749","AKT1","N-(4-(2-(2-Aminopyridin-3-yl)-5-(pyridin-3-yl)-3H-imidazo-[4,5-b]pyridin-3-yl)benzyl)benzamide",0,"Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1","58344983","CHEMBL2177832","","",,,,7.55,"IC50",,"J. Med. Chem., (2012) 55:11:5291",,"22533986"
15991,"P31749","AKT1","2-(4-(2-(2-Aminopyridin-3-yl)-3H-imidazo[4,5-b]pyridin-3-yl)phenyl)-N-phenylacetamide",0,"Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1","58344912","CHEMBL2177818","","",,,,7.55,"IC50",,"J. Med. Chem., (2012) 55:11:5291",,"22533986"
15991,"P31749","AKT1","US8957064, 49.1",0,"Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3cccc(F)c3)cn2n1","91819637","CHEMBL3672053","","",,,,7.55,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","(1S)-1-(2-chloro-benzyl)-2-[5-(3-methyl-1H-indazol-5-yl)-pyridin-3-yloxy]-ethylamine",0,"Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Cl)c3)cc12","10475646","CHEMBL390371","","",,,,7.54,"IC50",,"J. Med. Chem., (2007) 50:13:2990",,"17523610"
15991,"P31749","AKT1","1-((4-(2-(methylthio)-6-phenylpyrido[2,3-d]pyrimidin-7-yl)phenyl)methyl)piperidine-4-carboxamide",0,"CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(C(N)=O)CC4)cc3)nc2n1","11547290","CHEMBL252457","","",,,,7.54,"IC50",,"Bioorg. Med. Chem. Lett., (2008) 18:4:1274",,"18249537"
15991,"P31749","AKT1","US8957064, 35.0",0,"Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5ccc(F)cc5F)cc4)C3)n[nH]2)n1","68753150","CHEMBL3672036","","",,,,7.54,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","US8957064, 67.0",0,"CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12","70864844","CHEMBL3672080","","",,,,7.54,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","US8993565, 151",0,"O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc([N+](=O)[O-])c1O","136352212","CHEMBL3699808","","",,,,7.54,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","US9133168, Example 41c",0,"CC(C(=O)N1CCc2c(F)cccc21)c1nc(N2CCOCC2)cc(=O)[nH]1","136378688","CHEMBL3937375","","",,,,7.54,"IC50",,"None, (2015) None:None:None",,
15991,"P31749","AKT1","4-Bromo-5-(4-bromo-1-methyl-1H-pyrazol-5-yl)-N-((3S,4S)-4-(4-chlorophenyl)piperidin-3-yl)furan-2-carboxamide",0,"Cn1ncc(Br)c1-c1oc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1Br","155513852","CHEMBL4439720","","",,,,7.53,"IC50",,"J Med Chem, (2019) 62:15:7264",,"31298542"
15991,"P31749","AKT1","N-((3S,4S)-4-(4-Chlorophenyl)piperidin-3-yl)-4-(1-methyl-1H-pyrazol-5-yl)furan-2-carboxamide",0,"Cn1nccc1-c1coc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)c1","155541357","CHEMBL4518386","","",,,,7.53,"IC50",,"J Med Chem, (2019) 62:15:7264",,"31298542"
16745,"P10636","MAPT","lansoprazole",1,"CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F","3883","CHEMBL480","","1547","A 2,2,2-trifluoroethoxypyridyl derivative of timoprazole that is used in the therapy of STOMACH ULCERS and ZOLLINGER-ELLISON SYNDROME. The drug inhibits H(+)-K(+)-EXCHANGING ATPASE which is found in GASTRIC PARIETAL CELLS. Lansoprazole is a racemic mixture of (R)- and (S)-isomers.","LANSOPRAZOLE","0K5C5T2QPG",8.6,"Ki",,"ACS Med. Chem. Lett., (2012) 3:11:936",,"24900410"
16745,"P10636","MAPT","flortaucipir F 18",1,"C1=CC2=C(C=C1C3=CN=C(C=C3)[18F])NC4=C2C=NC=C4","70957463","CHEMBL3545253","","5396","Flortaucipir F 18 is a radioactive diagnostic agent indicated for positron emission tomography (PET) imaging of the brain to estimate the density and distribution of aggregated tau neurofibrillary tangles (NFTs) in adult patients with cognitive impairment who are being evaluated for Alzheimer’s disease (AD). It binds to aggregated tau protein. In the brains of patients with AD, tau aggregates combine to form NFTs, one of two components required for the neuropathological diagnosis of AD. In vitro, flortaucipir F 18 binds to paired helical filament (PHF) tau purified from brain homogenates of donors with AD. The dissociation constant (Kd) of flortaucipir F 18 binding to PHFs is 0.57 nM. In vivo, flortaucipir F 18 is differentially retained in neocortical areas that contain aggregated tau. In vitro, tritiated flortaucipir has been reported to bind with low nanomolar affinity to monoamine oxidase-A and monoamine oxidase-B, which could contribute to off target binding","FLORTAUCIPIR F-18","T1JP1KYU9O",9.24,"Kd","BINDING AGENT","https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212123s000lbl.pdf","DRUG LABEL",
16745,"P10636","MAPT","6-(3-chlorophenyl)-2-(4-hydroxy-3,5-dimethoxybenzylidene)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4cccc(Cl)c4)cn3c2=O)cc(OC)c1O","73297137","CHEMBL3286988","","",,,,9,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","6-(4-chlorophenyl)-2-(4-hydroxy-3,5-dimethoxybenzylidene)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O","73296378","CHEMBL3286982","","",,,,8.7,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1H-pyrrolo[2,3-b]pyridin-2(3H)-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ncccc32)cc1","122182252","CHEMBL3593904","","",,,,7.46,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","2-(3-bromo-4-hydroxy-5-methoxybenzylidene)-6-(4-chlorophenyl)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O","90644922","CHEMBL3286984","","",,,,8.7,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","6-(4-chlorophenyl)-2-(3,4-dihydroxy-5-methoxybenzylidene)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O","73296810","CHEMBL3286985","","",,,,8.3,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","(E,E)-1-Methoxy-2,5-bis(4-hydroxy)styrylbenzene",0,"COc1cc(/C=C/c2ccc(O)cc2)ccc1/C=C/c1ccc(O)cc1","16049314","CHEMBL2181036","","",,,,6.61,"IC50",,"J. Med. Chem., (2012) 55:21:9170",,"22913544"
16745,"P10636","MAPT","(E,E)-1-Methoxy-2,5-bis(4-hydroxy)styrylbenzene",0,"COc1cc(/C=C/c2ccc(O)cc2)ccc1/C=C/c1ccc(O)cc1","16049314","CHEMBL2181036","","",,,,6.61,"IC50",,"Bioorg. Med. Chem. Lett., (2012) 22:24:7667",,"23127889"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)indolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1","122182251","CHEMBL3593903","","",,,,7.27,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-2-(4-(Dimethylamino)benzylidene)-5-iodoindolin-3-one",0,"CN(C)c1ccc(/C=C2\Nc3ccc(I)cc3C2=O)cc1","70688786","CHEMBL2069433","","",,,,7.77,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:17:5700",,"22832319"
16745,"P10636","MAPT","2-(3-chloro-4-hydroxy-5-methoxybenzylidene)-6-(4-chlorophenyl)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O","73296809","CHEMBL3286983","","",,,,8.7,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","2-(4-hydroxy-3,5-dimethoxybenzylidene)-6-(3-methylpyridin-4-yl)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)cc(OC)c1O","90644924","CHEMBL3286987","","",,,,8.1,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","(Z)-3-((E)-3-(4-Nitrophenyl)allylidene)indolin-2-one",0,"O=C1Nc2ccccc2/C1=C/C=C/c1ccc([N+](=O)[O-])cc1","122182268","CHEMBL3593922","","",,,,7.57,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-5-hydroxyindolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ccc(O)cc32)cc1","122182253","CHEMBL3593905","","",,,,7.32,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1H-pyrrolo[2,3-b]-pyridin-2(3H)-one",0,"CN(C)c1ccc(/C=C2\C(=O)Nc3ncccc32)cc1","66556402","CHEMBL3593893","","",,,,6.72,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1-(pyridin-4-ylmethyl)indolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(c3ccncc3)c3ccccc32)cc1","122182260","CHEMBL3593912","","",,,,6.73,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-Aminophenyl)allylidene)indolin-2-one",0,"Nc1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1","122182266","CHEMBL3593918","","",,,,7.42,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1-methylindolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(C)c3ccccc32)cc1","122182256","CHEMBL3593908","","",,,,6.64,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-3-((E)-3-(4-Nitrophenyl)allylidene)indolin-2-one",0,"O=C1Nc2ccccc2/C1=C\C=C\c1ccc([N+](=O)[O-])cc1","122182269","CHEMBL3593923","","",,,,6.68,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-1-(3,4-Dimethoxybenzyl)-3-((E)-3-(4-nitrophenyl)-allylidene)indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1OC","122182276","CHEMBL3593930","","",,,,6.82,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","Ethyl 3-(3-(4-(Dimethylamino)phenyl)allylidene)-2-oxoindoline-1-carboxylate",0,"CCOC(=O)N1C(=O)/C(=C\C=C\c2ccc(N(C)C)cc2)c2ccccc21","122182261","CHEMBL3593913","","",,,,6.58,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","1-Benzyl-3-(3-(4-(dimethylamino)phenyl)allylidene)-1H-pyrrolo[2,3-b]pyridin-2(3H)-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccccc3)c3ncccc32)cc1","122182262","CHEMBL3593914","","",,,,6.59,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1-(pyridin-4-ylmethyl)-indolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)N(c3ccncc3)c3ccccc32)cc1","122182246","CHEMBL3593897","","",,,,6.44,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)indolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1","6450842","CHEMBL328710","","",,,,6.58,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","2-(4-hydroxy-3,5-dimethoxybenzylidene)-6-(pyridin-4-yl)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4ccncc4)cn3c2=O)cc(OC)c1O","90040128","CHEMBL3286981","","",,,,8.3,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenl)allylidene)-1-(4-nitrobenzyl)indolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1","122182259","CHEMBL3593911","","",,,,7.05,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-5-hydroxyindolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)Nc3ccc(O)cc32)cc1","122182244","CHEMBL3593894","","",,,,6.67,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","1-(4-Aminobenzyl)-3-(3-(4-(dimethylamino)phenyl)-allylidene)indolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccc(N)cc3)c3ccccc32)cc1","122182264","CHEMBL3593916","","",,,,6.88,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1-(4-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridin-2(3H)-one",0,"COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc(N(C)C)cc3)c3cccnc32)cc1","122182263","CHEMBL3593915","","",,,,6.69,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-1-(3-Methoxybenzyl)-3-((E)-3-(4-nitrophenyl)allylidene)-indolin-2-one",0,"COc1cccc(CN2C(=O)/C(=C\C=C\c3ccc([N+](=O)[O-])cc3)c3ccccc32)c1","122182274","CHEMBL3593928","","",,,,6.64,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1-(4-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridin-2(3H)-one",0,"COc1ccc(CN2C(=O)/C(=C\c3ccc(N(C)C)cc3)c3cccnc32)cc1","122182249","CHEMBL3593900","","",,,,6.07,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-2-(4-(Methylamino)benzylidene)-5-iodoindolin-3-one",0,"CNc1ccc(/C=C2\Nc3ccc(I)cc3C2=O)cc1","70697093","CHEMBL2069432","","",,,,6.95,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:17:5700",,"22832319"
16745,"P10636","MAPT","2-(3-chloro-4-hydroxy-5-methoxybenzylidene)-6-(3-(trifluoromethyl)phenyl)imidazo[2,1-b]thiazol-3(2H)-one",0,"COc1cc(/C=c2\sc3nc(-c4cccc(C(F)(F)F)c4)cn3c2=O)cc(Cl)c1O","73297139","CHEMBL3286989","","",,,,8.52,"IC50",,"ACS Med. Chem. Lett., (2014) 5:6:619",,"24944730"
16745,"P10636","MAPT","3-(3-(4-Methoxyphenyl)allylidene)indolin-2-one",0,"COc1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1","122182250","CHEMBL3593902","","",,,,6.77,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-1-(4-(2-Fluoroethoxy)benzyl)-3-((E)-3-(4-nitrophenyl)-allylidene)indolin-2-one",0,"O=C1/C(=C/C=C/c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccc(OCCF)cc1","122182279","CHEMBL3593933","","",,,,6.34,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1-(4-methoxybenzyl)indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc(N(C)C)cc3)c3ccccc32)cc1","122182258","CHEMBL3593910","","",,,,6.62,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-1-(3,4-Dimethoxybenzyl)-3-((E)-3-(4-nitrophenyl)-allylidene)indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C/C=C/c3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1OC","122182277","CHEMBL3593931","","",,,,6.2,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-1-(4-Methoxybenzyl)-3-((E)-3-(4-nitrophenyl)allylidene)-indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1","122182272","CHEMBL3593926","","",,,,7.14,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-1-(4-Methoxybenzyl)-3-((E)-3-(4-nitrophenyl)allylidene)-indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C/C=C/c3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1","122182273","CHEMBL3593927","","",,,,6.5,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-1-(4-(2-Fluoroethoxy)benzyl)-3-((E)-3-(4-nitrophenyl)-allylidene)indolin-2-one",0,"O=C1/C(=C\C=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccc(OCCF)cc1","122182278","CHEMBL3593932","","",,,,7.1,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","2-(1-(6-((2-fluoroethyl)(methyl)amino)naphthalen-2-yl)ethylidene)malononitrile",0,"CC(=C(C#N)C#N)c1ccc2cc(N(C)CCF)ccc2c1","24858429","CHEMBL207649","","",,,,6.59,"Ki",,"None, (2016) None:None:None",,
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1-methylindolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)N(C)c3ccccc32)cc1","5293755","CHEMBL86921","","",,,,6.21,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1-phenylindolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)N(c3ccccc3)c3ccccc32)cc1","964143","CHEMBL3593252","","",,,,6.1,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","1-Benzyl-3-(4-(dimethylamino)benzylidene)-1H-pyrrolo[2,3-b]pyridin-2(3H)-one",0,"CN(C)c1ccc(/C=C2\C(=O)N(Cc3ccccc3)c3ncccc32)cc1","122182248","CHEMBL3593899","","",,,,6.07,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-1-Benzyl-3-((E)-3-(4-nitrophenyl)allylidene)indolin-2-one",0,"O=C1/C(=C\C=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1","122182270","CHEMBL3593924","","",,,,6.92,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-1-Benzyl-3-((E)-3-(4-nitrophenyl)allylidene)indolin-2-one",0,"O=C1/C(=C/C=C/c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1","122182271","CHEMBL3593925","","",,,,6.23,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(4-(Dimethylamino)benzylidene)-1-(4-methoxybenzyl)-indolin-2-one",0,"COc1ccc(CN2C(=O)/C(=C\c3ccc(N(C)C)cc3)c3ccccc32)cc1","122182245","CHEMBL3593896","","",,,,6.37,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","1-Benzyl-3-(4-(dimethylamino)benzylidene)indolin-2-one",0,"CN(C)c1ccc(/C=C2\C(=O)N(Cc3ccccc3)c3ccccc32)cc1","58795397","CHEMBL3593895","","",,,,6.1,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(E)-1-(3-Methoxybenzyl)-3-((E)-3-(4-nitrophenyl)allylidene)-indolin-2-one",0,"COc1cccc(CN2C(=O)/C(=C/C=C/c3ccc([N+](=O)[O-])cc3)c3ccccc32)c1","122182275","CHEMBL3593929","","",,,,6.45,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-Phenylallylidene)indolin-2-one",0,"O=C1Nc2ccccc2/C1=C/C=C/c1ccccc1","2306524","CHEMBL3593901","","",,,,6.28,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","[18F]-(Z)-1-(4-(2-Fluoroethoxy)benzyl)-3-((E)-3-(4-nitrophenyl)-allylidene)indolin-2-one",0,"O=C1/C(=C\C=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccc(OCC[18F])cc1","122182280","CHEMBL3593934","","",,,,7.3,"Kd",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","3-(3-(4-(Dimethylamino)phenyl)allylidene)-1-phenylindolin-2-one",0,"CN(C)c1ccc(/C=C/C=C2\C(=O)N(c3ccccc3)c3ccccc32)cc1","122182265","CHEMBL3593917","","",,,,6.33,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
16745,"P10636","MAPT","(Z)-3-(4-Nitrobenzylidene)indolin-2-one",0,"O=C1Nc2ccccc2/C1=C/c1ccc([N+](=O)[O-])cc1","5928757","CHEMBL201986","","",,,,6.44,"Ki",,"J. Med. Chem., (2015) 58:15:6002",,"26177091"
